Model,Rolling Window,PERMNO,R2,MSE,MAE,Directional Accuracy,Directional Up,Directional Down
Chronos Small,5,86869,-1.2811573681234183,0.0004638000823622,0.0134963430759785,0.4474290099769762,0.4343122102009273,0.4682170542635659
Chronos Small,5,86916,-0.745768761025301,0.0295740249400141,0.0550894926965361,0.4487951807228915,0.4057724957555178,0.4883720930232558
Chronos Small,5,86929,-1.748162395586819,0.0020705992774052,0.023470811644003,0.4919786096256685,0.4595015576323987,0.524812030075188
Chronos Small,5,86996,-1.13540355406349,0.0006290984261137,0.0154540362697674,0.4790697674418605,0.4739884393063583,0.4857621440536013
Chronos Small,5,87075,-0.8809555694251139,0.00067057420861,0.0171724005344563,0.4586523736600306,0.446064139941691,0.4733441033925686
Chronos Small,5,87179,-2.2648458248203034,0.001390333085546,0.0189757681158536,0.4794207317073171,0.4463190184049079,0.5144596651445966
Chronos Small,5,87344,-0.9118147659056548,0.0039339377628876,0.0383893515375464,0.4431226765799256,0.3858784893267651,0.4979195561719833
Chronos Small,21,11174,-0.1083116161950501,0.0013503055935682,0.0235385175280518,0.4544072948328267,0.3979135618479881,0.5131782945736434
Chronos Small,21,20512,-0.106604192487911,0.0003239690639179,0.0122553401663272,0.4736434108527131,0.4948301329394387,0.4502446982055464
Chronos Small,21,29647,-0.1280716930736987,0.000147231551237,0.0076215999189891,0.5007704160246533,0.5122699386503068,0.4929797191887675
Chronos Small,21,39731,-0.2117838707004493,0.0021943460605693,0.0293697876314829,0.467680608365019,0.3359746434231379,0.5988112927191679
Chronos Small,21,40125,-0.2962596405165099,0.0012955602171924,0.0189853648353934,0.4780262143407864,0.4677914110429448,0.4898911353032659
Chronos Small,21,44644,-0.0932494922554785,0.0002562381258104,0.0103822651182436,0.4891304347826087,0.5342857142857143,0.4376068376068376
Chronos Small,21,44943,-0.1319010061093912,0.0006299968772431,0.0188526812730459,0.4720734506503443,0.4513788098693759,0.4959481361426256
Chronos Small,21,45911,-0.1697191123993768,0.0006216877354263,0.0176872341939281,0.4697781178270849,0.4774381368267831,0.4612903225806452
Chronos Small,21,47466,-0.1644415503617107,0.000348418700611,0.0130926345511194,0.47,0.4512743628185907,0.490506329113924
Chronos Small,21,47941,-0.0980482893188123,0.0004915692379938,0.014887271428451,0.4820473644003056,0.4508928571428571,0.5231259968102073
Chronos Small,21,50286,-0.6216480773412874,0.0022589415509453,0.0286590280871431,0.4710308502633559,0.3249097472924188,0.5784695201037614
Chronos Small,21,55993,-0.0911458062216807,0.0008814685371362,0.0195673686958698,0.4885145482388974,0.4800590841949778,0.5008
Chronos Small,21,61241,-0.0720380309510981,0.0015396347190864,0.0268183057578829,0.493565480696442,0.4462444771723122,0.5444617784711389
Chronos Small,21,63773,-0.0972949661317861,0.0007006794764742,0.0172648724608196,0.4843152257077276,0.4970845481049563,0.4709677419354838
Chronos Small,21,66093,-0.1147489756975812,0.0002711425773889,0.010718147282243,0.5091743119266054,0.5286144578313253,0.4929577464788732
Chronos Small,21,75104,-0.1306979947547359,0.0009109086460593,0.0195858086967352,0.4871993793638479,0.4440993788819876,0.531055900621118
Chronos Small,21,75320,-0.641986501215841,0.0009575263223144,0.0171362833283274,0.4762996941896024,0.4932126696832579,0.4589147286821705
Chronos Small,21,76226,-0.1072982368602843,0.000940276077699,0.0196179572726013,0.49272030651341,0.4723467862481315,0.5157728706624606
Chronos Small,21,78405,-0.0927342777503308,0.0002357790979509,0.0101134467517362,0.483206106870229,0.4776785714285714,0.4897959183673469
Chronos Small,21,78840,-0.1066008246087413,0.000567000825354,0.0169953982026285,0.4853273137697517,0.4933333333333333,0.4777947932618683
Chronos Small,21,78971,-0.2599363906128409,0.0009560341172134,0.018949819417888,0.4750378214826021,0.3779160186625194,0.5763473053892215
Chronos Small,21,79033,-0.1301576165622475,0.0006869618568605,0.0173371899235228,0.4616564417177914,0.3745980707395498,0.5434462444771723
Chronos Small,21,79879,-0.1346285521089838,0.000424820471228,0.014764142636294,0.469558599695586,0.4179566563467492,0.5241691842900302
Chronos Small,21,80089,-0.0968674983842923,0.0009320252394165,0.0207457130370775,0.4918667699457785,0.3824503311258278,0.5906432748538012
Chronos Small,21,80924,-0.2399411870579624,0.0007444686494428,0.0158102511307319,0.4592707525213343,0.4299212598425196,0.5007874015748032
Chronos Small,21,81043,-0.0531921783894733,0.000448921114595,0.0145892215240239,0.4870030581039755,0.4532710280373832,0.5226586102719033
Chronos Small,21,81132,-0.0904496308714919,0.0007625497946213,0.0201883945982838,0.4736842105263157,0.5064562410329986,0.4367622259696458
Chronos Small,21,81133,-0.0935663673564732,0.0008899819967616,0.0218386037120115,0.5030864197530864,0.3834951456310679,0.6194029850746269
Chronos Small,21,81740,-0.1161067619257629,0.0010641064929724,0.0229787416584679,0.4936138241923365,0.4330357142857143,0.5553869499241275
Chronos Small,21,82281,-0.9874818192434084,0.0071834825135296,0.0375042790221413,0.4939024390243902,0.3171140939597315,0.6529160739687055
Chronos Small,21,82646,-0.1027518972198389,0.0003362073249028,0.0129015724108172,0.4930448222565687,0.4696734059097978,0.5193199381761978
Chronos Small,21,82924,-0.2360067110503207,0.0004137376913247,0.0133774707982904,0.4908256880733945,0.5014880952380952,0.4810126582278481
Chronos Small,21,82932,-0.1098402193537659,0.0004241133456218,0.0143725882103283,0.4832944832944832,0.4716417910447761,0.4967532467532468
Chronos Small,21,83604,-0.1278066260295767,0.0002634316942207,0.0116894533968484,0.4514637904468413,0.4211332312404288,0.484423676012461
Chronos Small,21,83989,-0.2982061453937221,0.0012410227117283,0.0229512144185105,0.4973624717407686,0.3913738019169329,0.5971223021582733
Chronos Small,21,84176,-0.1180846852430375,0.0014550150895899,0.0253669648957128,0.4807987711213518,0.45625,0.5076219512195121
Chronos Small,21,85177,-0.1409736667022523,0.0016744483377841,0.0268584778040004,0.4568642160540135,0.3808801213960546,0.533532041728763
Chronos Small,21,85442,-0.1942854818386161,0.0005050249548069,0.0155887128634103,0.4904652936689549,0.4818731117824773,0.5
Chronos Small,21,86047,-0.0874526362174592,0.0011000562159696,0.0222761995728522,0.4708554125662377,0.4806547619047619,0.4621329211746522
Chronos Small,21,86051,-0.1067378660584617,0.0020713429311744,0.0315005257881364,0.4848024316109423,0.3990384615384615,0.5678832116788322
Chronos Small,21,86144,-0.094863496863965,0.0001874031682136,0.0087621638691927,0.4919168591224018,0.484984984984985,0.5023847376788553
Chronos Small,21,86745,-0.1552752775518879,0.0017290591634592,0.0247592066135362,0.4805194805194805,0.3543689320388349,0.5994152046783626
Chronos Small,21,86776,-0.2188534777834041,0.0004146114974632,0.0131084255469005,0.4934965570007651,0.4913043478260869,0.4983660130718954
Chronos Small,21,86869,-0.118049144212359,0.0002273193828785,0.0109185769369682,0.4658480429777437,0.4451313755795981,0.4945736434108527
Chronos Small,21,86916,-0.0399565011933011,0.0176172813888349,0.0437030845482289,0.483433734939759,0.3123938879456706,0.6265389876880985
Chronos Small,21,86929,-0.0694143505575279,0.000805748810575,0.0194281906788089,0.4912146676852559,0.4283489096573208,0.5533834586466165
Chronos Small,21,86996,-0.1214069772348336,0.0003303709797939,0.0126264229768154,0.4689922480620155,0.4739884393063583,0.4639865996649916
Chronos Small,21,87075,-0.0930551500517837,0.0003896820340297,0.0143127016392352,0.4800918836140888,0.4927113702623906,0.4668820678513732
Chronos Small,21,87179,-0.3116312000982475,0.0005585575403492,0.0150758107435279,0.461890243902439,0.4156441717791411,0.5098934550989346
Chronos Small,21,87344,-0.1944648399924353,0.0024578481264432,0.0324664206911939,0.4691449814126394,0.3382594417077175,0.5880721220527045
Chronos Small,252,11174,-0.021060334468947,0.0012440034561195,0.0223247033118852,0.4886018237082067,0.4694485842026825,0.5085271317829457
Chronos Small,252,20512,-0.1168055431704622,0.0003269556078455,0.0118977744859328,0.4806201550387597,0.5834564254062038,0.367047308319739
Chronos Small,252,29647,-0.1600638047669202,0.0001514070378314,0.0074126083840519,0.5046224961479199,0.7101226993865031,0.2995319812792512
Chronos Small,252,39731,-0.0025798989639749,0.0018155112515451,0.0277514704914946,0.4828897338403042,0.4215530903328051,0.5482912332838039
Chronos Small,252,40125,-0.0186573470020414,0.0010181077096566,0.0178997257118454,0.479568234387047,0.5950920245398773,0.3639191290824261
Chronos Small,252,44644,-0.0272845154341598,0.0002407771151723,0.0100130461527248,0.5069875776397516,0.73,0.2427350427350427
Chronos Small,252,44943,-0.0418902306003172,0.0005798984082225,0.0180803787086502,0.4934965570007651,0.6357039187227866,0.3354943273905997
Chronos Small,252,45911,-0.0314572550437597,0.0005482036826446,0.0166669923200896,0.486610558530987,0.5691411935953421,0.3951612903225806
Chronos Small,252,47466,-0.0398135332233482,0.0003111280939871,0.0123600446231936,0.5038461538461538,0.5727136431784108,0.4319620253164557
Chronos Small,252,47941,-0.0349283511843077,0.0004633119926679,0.0145514711209134,0.4637127578304049,0.5119047619047619,0.4194577352472089
Chronos Small,252,50286,-0.0790779488607409,0.0015031461199564,0.0268153920749371,0.4936042136945071,0.2003610108303249,0.7068741893644618
Chronos Small,252,55993,-0.0425390869757189,0.0008422022049334,0.0189366052321285,0.4678407350689127,0.44903988183161,0.4912
Chronos Small,252,61241,-0.0225286371383282,0.0014685305423368,0.0259336894316849,0.489780469341408,0.4801178203240059,0.500780031201248
Chronos Small,252,63773,-0.0253310275519842,0.0006547267870283,0.0166491979116986,0.4957918898240245,0.6311953352769679,0.3467741935483871
Chronos Small,252,66093,-0.0123466851725109,0.0002462350676366,0.0104311276408909,0.4847094801223242,0.5707831325301205,0.3990610328638497
Chronos Small,252,75104,-0.0378915236039374,0.0008361422474509,0.0189073731821672,0.4949573312645461,0.5263975155279503,0.4642857142857143
Chronos Small,252,75320,-0.0228637922721113,0.0005964842003985,0.015934728344674,0.4732415902140672,0.5444947209653092,0.4
Chronos Small,252,76226,-0.046107185114272,0.0008883149346115,0.0191272888315167,0.481992337164751,0.523168908819133,0.4400630914826498
Chronos Small,252,78405,-0.0331706839826142,0.0002229270709804,0.0097128193334688,0.4816793893129771,0.625,0.3312401883830455
Chronos Small,252,78840,-0.0074362478391474,0.0005161908172428,0.0160426284293426,0.491346877351392,0.5333333333333333,0.448698315467075
Chronos Small,252,78971,-0.0234692758795862,0.0007766039245717,0.0177483231775837,0.510590015128593,0.2814930015552099,0.7395209580838323
Chronos Small,252,79033,-0.0303683389406248,0.0006263053374113,0.0167147968802745,0.4900306748466257,0.3520900321543408,0.6170839469808542
Chronos Small,252,79879,-0.0382431010384047,0.0003887324381292,0.0140127207025124,0.4954337899543379,0.4489164086687306,0.5453172205438066
Chronos Small,252,80089,-0.015283940273491,0.0008627024311532,0.0200173305424731,0.5135553834237025,0.3725165562913907,0.6403508771929824
Chronos Small,252,80924,-0.0083320919679639,0.0006054090617623,0.0145850946072657,0.4918541505042669,0.4724409448818897,0.5244094488188976
Chronos Small,252,81043,-0.0177762283519509,0.0004338251348759,0.0140431561191445,0.4900611620795107,0.5109034267912772,0.472809667673716
Chronos Small,252,81132,-0.0158200645331829,0.0007103614505907,0.0193438971523175,0.4876160990712074,0.6355810616929699,0.3153456998313659
Chronos Small,252,81133,-0.0214116709960827,0.0008312600182339,0.0210702549017954,0.4814814814814814,0.3365695792880259,0.6208955223880597
Chronos Small,252,81740,-0.0286041217164205,0.0009806806677956,0.0221704596588133,0.4853493613824192,0.4761904761904761,0.4946889226100152
Chronos Small,252,82281,-0.0197123232299887,0.0036856113962048,0.0337107513310472,0.4885670731707317,0.1946308724832214,0.7467994310099573
Chronos Small,252,82646,-0.0241211244556005,0.0003122343516231,0.012337975107043,0.5038639876352395,0.5489891135303266,0.4621329211746522
Chronos Small,252,82924,-0.041527976984347,0.0003486383826196,0.0129079198214871,0.5007645259938838,0.6235119047619048,0.3734177215189873
Chronos Small,252,82932,-0.0390860528392917,0.000397075411914,0.0139246361151767,0.4902874902874903,0.6358208955223881,0.3327922077922078
Chronos Small,252,83604,-0.0283668578779858,0.0002402046746302,0.0111774296084699,0.4753466872110939,0.5497702909647779,0.4018691588785046
Chronos Small,252,83989,-0.0715800347428703,0.0010243790366184,0.0220789778139613,0.4853051996985682,0.3498402555910543,0.6115107913669064
Chronos Small,252,84176,-0.0406054959928514,0.0013541878526408,0.0245337066054012,0.4930875576036866,0.5203125,0.4710365853658536
Chronos Small,252,85177,-0.0207165609292452,0.0014979637117626,0.0257317025445135,0.477119279819955,0.4628224582701062,0.4932935916542474
Chronos Small,252,85442,-0.0142039407936587,0.0004288742575818,0.0146972149527625,0.5102974828375286,0.5664652567975831,0.4537037037037037
Chronos Small,252,86047,-0.0296317159800287,0.0010415651510699,0.0213101970647289,0.4859954579863739,0.5625,0.4080370942812983
Chronos Small,252,86051,-0.0115837053952736,0.0018932547821139,0.030166993204525,0.4984802431610942,0.4230769230769231,0.5722627737226277
Chronos Small,252,86144,-0.0369877599316996,0.0001774968223587,0.0084996769121668,0.48729792147806,0.6396396396396397,0.3290937996820349
Chronos Small,252,86745,-0.0221953666821226,0.0015298832234622,0.0236741784657778,0.4919786096256685,0.3090614886731391,0.6622807017543859
Chronos Small,252,86776,-0.0114733437118526,0.0003440679994146,0.012436667136134,0.5248661055853099,0.6376811594202898,0.4019607843137255
Chronos Small,252,86869,-0.026887549035496,0.0002087846005167,0.0105794759314329,0.4735226400613967,0.5795981452859351,0.3751937984496124
Chronos Small,252,86916,0.0295311888617507,0.0164401319721475,0.0412068894900576,0.5233433734939759,0.3446519524617996,0.6730506155950753
Chronos Small,252,86929,-0.0272454185221755,0.0007739766851935,0.0189717235602439,0.4789915966386555,0.4641744548286604,0.4947368421052631
Chronos Small,252,86996,-0.0747651285751378,0.0003166301046665,0.0122415734481897,0.4937984496124031,0.5939306358381503,0.3768844221105528
Chronos Small,252,87075,-0.0326523018893707,0.0003681479835913,0.0138826919184414,0.5130168453292496,0.6909620991253644,0.3166397415185784
Chronos Small,252,87179,-0.0374850233890022,0.000441812517703,0.014345392023879,0.4839939024390244,0.5260736196319018,0.4444444444444444
Chronos Small,252,87344,-0.0274704415861208,0.0021142240568958,0.0305149987562295,0.4981412639405204,0.3201970443349753,0.6588072122052705
Chronos Small,512,11174,-0.0275336251275839,0.0012518901555435,0.0223601597611589,0.4718844984802431,0.368107302533532,0.57984496124031
Chronos Small,512,20512,-0.00081006693962,0.0002929968120011,0.0116634459993726,0.5217054263565891,0.5450516986706057,0.4959216965742251
Chronos Small,512,29647,-0.2154491756080996,0.0001586357220674,0.0074336181929451,0.5161787365177196,0.7024539877300614,0.3307332293291731
Chronos Small,512,39731,-0.0185136052968362,0.001844364635855,0.0278355371027996,0.4828897338403042,0.340729001584786,0.6240713224368499
Chronos Small,512,40125,-0.0126542639933724,0.0010121078657338,0.0177701499216832,0.4934464148033924,0.4969325153374233,0.4914463452566096
Chronos Small,512,44644,0.0082919702146017,0.0002324386233,0.0098631495789684,0.5163043478260869,0.6557142857142857,0.3521367521367521
Chronos Small,512,44943,-0.034190430014797,0.0005756128299801,0.0181086626578516,0.495026778882938,0.5892597968069666,0.3905996758508914
Chronos Small,512,45911,-0.0303899385592709,0.0005476364203325,0.0166484371326754,0.4904361132364193,0.537117903930131,0.4387096774193548
Chronos Small,512,47466,-0.0315599889986257,0.0003086585074687,0.0123928607275442,0.5023076923076923,0.4857571214392803,0.5205696202531646
Chronos Small,512,47941,-0.0335650481132818,0.000462701675382,0.0145609795125283,0.4545454545454545,0.4345238095238095,0.4832535885167464
Chronos Small,512,50286,-0.0796399788897403,0.0015039290228581,0.0269844752305933,0.4860797592174567,0.1371841155234657,0.7392996108949417
Chronos Small,512,55993,-0.0385080578946968,0.0008389457883419,0.0188826592807733,0.4800918836140888,0.3500738552437223,0.624
Chronos Small,512,61241,-0.0240884830408101,0.0014707707547533,0.0259202333812294,0.5034065102195306,0.3652430044182621,0.6505460218408736
Chronos Small,512,63773,-0.0125287923554284,0.0006465518990246,0.0166376757049862,0.5003825554705432,0.5379008746355685,0.4596774193548387
Chronos Small,512,66093,-0.0202851273353907,0.000248165950477,0.0104560950061332,0.4885321100917431,0.5316265060240963,0.4475743348982786
Chronos Small,512,75104,-0.0185689876325712,0.0008205756990341,0.0187969636373145,0.4949573312645461,0.4177018633540372,0.5729813664596274
Chronos Small,512,75320,-0.0212393569339039,0.0005955369090572,0.0159054214701834,0.4640672782874617,0.4539969834087481,0.4744186046511628
Chronos Small,512,76226,-0.0341551360769651,0.0008781657034332,0.01892456229461,0.4842911877394636,0.4394618834080717,0.5331230283911672
Chronos Small,512,78405,-0.0118397734695949,0.0002183245038772,0.0096558383254511,0.5099236641221374,0.5892857142857143,0.4270015698587127
Chronos Small,512,78840,-0.0418819139882955,0.0005338401092929,0.0162646374292311,0.4672686230248307,0.4518518518518518,0.4839203675344563
Chronos Small,512,78971,-0.1783359732165099,0.0008941160842151,0.0180869278278213,0.4826021180030257,0.166407465007776,0.7949101796407185
Chronos Small,512,79033,-0.1216638808569749,0.0006817989730589,0.0167292292716793,0.5015337423312883,0.2958199356913183,0.6921944035346097
Chronos Small,512,79879,-0.0242494814204075,0.0003834930352698,0.0140804818039832,0.4931506849315068,0.3452012383900928,0.6419939577039275
Chronos Small,512,80089,-0.0155278120079505,0.0008629096527292,0.0199080610217635,0.4903175832687839,0.2731788079470199,0.6842105263157895
